raw_remote_id,name,kana,elevation_m,unified_poi_id
258,石尊山,せきそんさん,,1327
259,人見山,ひとみやま,,26971
260,鹿野山,かのうざん,,378
261,小糸浅間山,こいとせんげんやま,,26972
262,川代愛宕山,かわだいあたごやま,,26973
263,旅名浅間山,たびなせんげんやま,,26974
264,寂光山,じゃっこうさん,,22523
265,八良塚,はちろうづか,,1324
266,笹子塚,ささごづか,,23788
267,川又大塚,かわまたおおつか,,24810
268,鍋石山,なべしやま,,28254
269,ウラキ沢山,うらきざわやま,,26565
270,奥米浅間山,おくごめせんげんやま,,26975
271,羽黒山,はぐろさん,,1338
272,伊藤浅間山,いとうせんげんやま,,1334
273,伊藤大山,いとうおおやま,,1335
274,飯盛山,いいもりやま,,28255
275,法塔山,ほうとうさん,,20732
276,鍛冶兼山,かじかねやま,,1337
277,湯倉高塚山,ゆぐらたかつかやま,,1336
278,黒原浅間山,くろはらせんげんやま,,28256
279,三又浅間山,みまたせんげんやま,,28257
280,犬石山,いぬいしやま,,26976
281,中野七面山,なかのしちめんざん,,28258
282,三条富士,さんじょうふじ,,28259
283,三条大塚山,,,18674
284,殿中山,でんちゅうやま,,1326
285,兜野山,かぶとのやま,,28260
286,弓木高塚山,ゆみぎたかつかやま,,26566
287,蛇巻山,じゃまきやま,,28261
288,野々塚,ののづか,,1329
289,仁王山,におうやま,,26426
290,石尊代山,せきそんだいさん,,28262
291,華立山,はなたてやま,,28263
292,頭見山,かしらみやま,,26425
293,小田代浅間山,こただいせんげんやま,,26448
294,登樓塚山,とろうづかやま,,26977
295,富士山,ふじやま,,28264
296,二十三夜山,にじゅうさんやさん,,28265
297,立会原山,たちあいはらやま,,26427
298,待原台山,まちはらだいやま,,28266
299,庚申山,こうしんやま,,26978
300,天神塚,てんじんづか,,28268
301,粟又野々塚,あわまたののづか,,28267
302,安場山,あんばやま,,28269
303,限山,かぎりやま,,28270
304,西東坂山,さいとうざかやま,,28271
305,御嶽山,おんたけさん,,1328
306,初日山,はつひやま,,28272
307,杉戸七面山,すぎとしちめんざん,,26979
308,花立山,はなたてやま,,28273
309,大見山,おおみやま,,26980
310,宮山,みややま,,28274
311,戸渡山,とどやま,,26981
312,五神山,ごしんやま,,28275
313,砂山,すなやま,,28276
314,袴山,はかまやま,,28277
315,高山田愛宕山,たかやまだあたごやま,,26982
316,旗立山,はたたてやま,,25161
317,小浜八幡山,こばまはちまんやま,,28278
318,天道山,てんとうさん,,28279
319,最上山,,,28280
320,硯高塚山,すずりたかつかやま,,19855
321,深堀浅間山,ふかほりせんげんやま,,28281
322,鴨山,かもやま,,28282
323,天山,てんのやま,,28283
324,三門大塚山,みかどおおつかやま,,26983
325,八幡山,はちまんやま,,28290
326,権現堂山,ごんげんどうやま,,28291
327,小池山,こいけやま,,28289
328,氏神山,うじがみやま,,28288
329,深谷浅間山,ふかやせんげんやま,,28287
330,根方山,ねがたやま,,1339
331,弥正山,やまさやま,,28286
332,作田浅間山,さくたせんげんやま,,28285
333,小倉山,おぐらやま,,28284
334,荒木根山,あらきねやま,,1330
335,高藤山,たかとうさん,,28292
336,軍荼利山,ぐんだりさん,,28293
337,鳴山,なるやま,,26984
338,狼台,おおかみだい,,28294
339,渋谷浅間山,しぶやせんげんやま,,28295
340,元山,もとやま,,26985
341,武ヶ越山,たけがこしやま,,28294
342,永吉浅間山,ながよしせんげんやま,,26986
343,八幡山,はちまんやま,,28297
344,太鼓森,たいこもり,,28298
345,野見金山,のみがねやま,,2077
346,根上峯,ねがみほう,,26449
347,権現森,ごんげんもり,,2080
348,高星山,たかぼしやま,,2079
349,畑沢浅間山,はたざわせんげんやま,,28300
350,祥雲寺山,しょううんじさん,,28301
351,太田山,おおだやま,,1910
352,善光寺山,ぜんこうじさん,,28302
353,花下楽台,かげらだい,,28303
354,海保大塚,かいほおおつか,,26812
355,武士山,たけしやま,,26920
