raw_remote_id,name,kana,elevation_m,unified_poi_id
214,前黒山,まえぐろさん,1678,3298
215,中倉山,なかくらやま,1539,3110
216,大笹山,おおざさやま,1297,3217
217,於呂倶羅山,おろぐらやま,2020,3175
218,毘沙門山,びしゃもんやま,587,3124
219,西ボッチ,にしぼっち,1410,3325
220,鬼ヶ面山,おにがつらやま,1271,18093
221,鹿又岳,かのまただけ,1817,3305
222,安ヶ森山,やすがもりやま,1354,4694
223,初音山,はつねやま,252,
224,城山,しろやま,221,2760
225,錦着山,きんちゃくさん,81,2726
226,馬老山,ばろうさん,1337,3218
227,小法師岳,こぼうしだけ,1593,2793
228,白倉山,しらくらやま,1048,3288
229,向山,むこうやま,1160,4701
230,葛老山,かつろうざん,1124,3284
231,高土山,たかつちやま,1128,3285
232,高薙山,たかなぎさん,2181,3214
233,三依山,みよりやま,1305,3290
234,持丸山,もちまるやま,1366,3287
235,中山,なかやま,1519,3102
236,錫ヶ岳,すずがたけ,2388,3160
237,シゲト山,しげとやま,1835,3107
238,燕巣山,つばくろすやま,2222,3205
239,丹勢山,たんぜやま,1398,3116
240,黒岩山,くろいわやま,2163,287
241,高戸山,たかどやま,581,16729
242,花瓶山,はなかめやま,690,16725
243,二ッ室岳,ふたつむろだけ,250,3242
244,戸屋山,とややま,357,3301
245,塩沢山,しおざわやま,1127,3324
246,黒滝山,くろたきさん,1754,3309
247,大日向山,おおひなたやま,1177,3220
248,明神ヶ岳,みょうじんがたけ,1595,3279
249,高瀬山,たかせやま,1276,3286
250,日向倉山,ひなたくらやま,1342,4705
251,大岳,おおだけ,1843,3170
252,三俣山,みつまたやま,1980,3098
253,権現山,ごんげんやま,285,3381
254,梁瀬山,やなせやま,332,3390
255,大入道,おおにゅうどう,1402,3236
256,台倉高山,だいくらたかやま,2067,3274
257,日加倉山,ひかくらやま,1369,3216
258,長者岳,ちょうじゃだけ,1640,3308
259,前倉山,まえくらやま,1398,3219
260,高倉山,たかくらやま,1437,3278
261,丸山,まるやま,574,3233
262,富士山,ふじやま,214,3385
263,上野山,うえのやま,220,2283
264,金子山,かねこやま,226,3384
265,浅間山,せんげんさん,208,2838
266,丸山,まるやま,1368,3103
267,前山,まえやま,1001,3281
268,平五郎山,へいごろうやま,1700,3215
269,手白山,てしろさん,1849,3212
270,飯盛山,めしもりやま,1364,3339
271,鬼面山,きめんざん,1616,3338
272,剣が峰,けんがみね,1799,3331
273,大佐飛山,おおさびやま,1908,267
