raw_id,name,kana,elevation,mountain_id,description
168,池口岳,いけぐちだけ,2392,628,
169,大無間山,だいむげんさん,2330,631,
170,櫛形山,くしがたやま,2052,588,
171,笊ヶ岳,ざるがたけ,2629,639,
172,七面山,しちめんざん,1983,643,
173,小秀山,こひでやま,1982,550,
174,経ヶ岳,きょうがたけ,2296,554,
175,南駒ヶ岳,みなみこまがたけ,2841,566,
176,安平路山,あんぺいじやま,2363,570,
177,金剛堂山,こんごうどうざん,1650,663,
178,笈ヶ岳,おいずるがたけ,1841,679,
179,大日ヶ岳,だいにちがたけ,1709,688,
180,位山,くらいやま,1529,669,
181,能郷白山,のうごうはくさん,1617,703,
182,御在所岳,ございしょだけ,1212,713,
183,釈迦ヶ岳,しゃかがたけ,1800,759,
184,伯母子岳,おばこだけ,1344,768,
185,金剛山,こんごうざん,1125,736,
186,武奈ヶ岳,ぶながたけ,1214,719,
187,氷ノ山,ひょうのせん,1510,812,
188,上蒜山,ひるぜん,1202,830,
189,三瓶山,さんべさん,1126,846,
190,三嶺,みうね,1894,913,
191,東赤石山,ひがしあかいしやま,1710,925,
192,笹ヶ峰,ささがみね,1860,926,
193,英彦山,ひこさん,1199,953,
194,雲仙岳,うんぜんだけ,1359,990,
195,由布岳,ゆふだけ,1583,964,
196,大崩山,おおくえやま,1644,1002,
197,市房山,いちふさやま,1720,1011,
198,尾鈴山,おすずやま,1405,1013,
199,高千穂峰,たかちほのみね,1573,1022,
200,桜島,さくらじま,1117,1027,
201,ニセイカウシュッペ山,にせいかうしゅっぺやま,1883,31,
202,オプタテシケ山,おぷたてしけやま,2012,42,
203,神威岳,かむいだけ,1600,84,
204,余市岳,よいちだけ,1488,91,
205,ニセコアンヌプリ,にせこあんぬぷり,1308,104,
206,狩場山,かりばやま,1520,113,
207,大千軒岳,だいせんげんだけ,1072,124,
208,五葉山,ごようさん,1341,150,
209,烏帽子岳,えぼしだけ,1478,172,
210,太平山,たいへいざん,1170,181,
211,摩耶山,まやさん,1020,235,
212,祝瓶山,いわいがめやま,1417,238,
213,泉ヶ岳,いずみがだけ,1172,209,
214,一切経山,いっさいきょうざん,1949,223,
215,大滝根山,おおたきねやま,1192,253,
216,粟ヶ岳,あわがたけ,1292,298,
217,浅草岳,あさくさだけ,1585,301,
