item,itemLabel,coord,elevation,nativeLabel,kanaQualifier,wikipedia_url
http://www.wikidata.org/entity/Q31498976,初雪山,Point(137.7 36.9),1615,,,https://ja.wikipedia.org/wiki/%E5%88%9D%E9%9B%AA%E5%B1%B1
http://www.wikidata.org/entity/Q31499383,横通岳,Point(137.726944444 36.342222222),2767.11,,,https://ja.wikipedia.org/wiki/%E6%A8%AA%E9%80%9A%E5%B2%B3
http://www.wikidata.org/entity/Q31502456,大蔵山,Point(139.265277777 37.698888888),864.2,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E8%94%B5%E5%B1%B1
http://www.wikidata.org/entity/Q31503516,鎌倉岳,Point(140.688888888 37.466944444),966.6,,,https://ja.wikipedia.org/wiki/%E9%8E%8C%E5%80%89%E5%B2%B3_(%E7%94%B0%E6%9D%91%E5%B8%82)
http://www.wikidata.org/entity/Q31506586,セタウシ山,Point(142.7315 42.4453),858.7,,,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%82%BF%E3%82%A6%E3%82%B7%E5%B1%B1
http://www.wikidata.org/entity/Q31506684,ハッタオマナイ岳,Point(142.3126 42.8479),1021.1,,,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%83%E3%82%BF%E3%82%AA%E3%83%9E%E3%83%8A%E3%82%A4%E5%B2%B3
http://www.wikidata.org/entity/Q31506992,独鈷山,Point(138.187385861 36.320035388),1266,,,https://ja.wikipedia.org/wiki/%E7%8B%AC%E9%88%B7%E5%B1%B1
http://www.wikidata.org/entity/Q31506992,独鈷山,Point(138.1856 36.32),1266,,,https://ja.wikipedia.org/wiki/%E7%8B%AC%E9%88%B7%E5%B1%B1
http://www.wikidata.org/entity/Q31507274,平標山,Point(138.821666666 36.817777777),1983.8,平標山,,https://ja.wikipedia.org/wiki/%E5%B9%B3%E6%A8%99%E5%B1%B1
http://www.wikidata.org/entity/Q31509013,大岩岳,Point(135.280277777 34.885833333),384,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B2%A9%E5%B2%B3
http://www.wikidata.org/entity/Q31509068,三草山,Point(135.036339 34.94528),423.9,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E8%8D%89%E5%B1%B1_(%E5%85%B5%E5%BA%AB%E7%9C%8C)
http://www.wikidata.org/entity/Q31512028,姫ヶ岳,Point(140.3713 40.0011),650.7,,,https://ja.wikipedia.org/wiki/%E5%A7%AB%E3%83%B6%E5%B2%B3_(%E5%8C%97%E7%A7%8B%E7%94%B0%E5%B8%82%E3%83%BB%E4%B8%8A%E5%B0%8F%E9%98%BF%E4%BB%81%E6%9D%91)
http://www.wikidata.org/entity/Q31512028,姫ヶ岳,Point(140.372055555 40.000166666),650.7,,,https://ja.wikipedia.org/wiki/%E5%A7%AB%E3%83%B6%E5%B2%B3_(%E5%8C%97%E7%A7%8B%E7%94%B0%E5%B8%82%E3%83%BB%E4%B8%8A%E5%B0%8F%E9%98%BF%E4%BB%81%E6%9D%91)
http://www.wikidata.org/entity/Q31512845,腰岳,Point(129.870555555 33.243333333),487.7,,,https://ja.wikipedia.org/wiki/%E8%85%B0%E5%B2%B3
http://www.wikidata.org/entity/Q31512845,腰岳,Point(129.870277777 33.243333333),487.7,,,https://ja.wikipedia.org/wiki/%E8%85%B0%E5%B2%B3
http://www.wikidata.org/entity/Q31513066,唐泉山,Point(130.036944444 33.1075),409.7,,,https://ja.wikipedia.org/wiki/%E5%94%90%E6%B3%89%E5%B1%B1
http://www.wikidata.org/entity/Q31515012,青影山,Point(133.16717 34.31172),275,,,https://ja.wikipedia.org/wiki/%E9%9D%92%E5%BD%B1%E5%B1%B1
http://www.wikidata.org/entity/Q31515012,青影山,Point(133.166472222 34.311777777),275,,,https://ja.wikipedia.org/wiki/%E9%9D%92%E5%BD%B1%E5%B1%B1
http://www.wikidata.org/entity/Q31515366,貫山,Point(130.909444444 33.780555555),712,,,https://ja.wikipedia.org/wiki/%E8%B2%AB%E5%B1%B1
http://www.wikidata.org/entity/Q31515928,南郷山,Point(139.104444444 35.176666666),810,,,https://ja.wikipedia.org/wiki/%E5%8D%97%E9%83%B7%E5%B1%B1
http://www.wikidata.org/entity/Q31517170,石割山,Point(138.9014 35.452),1412,,,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%89%B2%E5%B1%B1
http://www.wikidata.org/entity/Q31517170,石割山,Point(138.901222222 35.450472222),1412,,,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%89%B2%E5%B1%B1
http://www.wikidata.org/entity/Q31517328,天子ヶ岳,Point(138.536666666 35.329166666),1330,天子ヶ岳,てんしがたけ,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%AD%90%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31517377,鬼泪山,Point(139.9343 35.2468),309.3,,,https://ja.wikipedia.org/wiki/%E9%AC%BC%E6%B3%AA%E5%B1%B1
http://www.wikidata.org/entity/Q31517730,雁俣山,Point(130.9071 32.58358),,,,https://ja.wikipedia.org/wiki/%E9%9B%81%E4%BF%A3%E5%B1%B1
http://www.wikidata.org/entity/Q31519081,中尾山 (熊本県),Point(130.42432 32.18874),,,,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B0%BE%E5%B1%B1_(%E7%86%8A%E6%9C%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q31519100,フレベツ岳,Point(144.07273 43.39268),1097.4,,,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AC%E3%83%99%E3%83%84%E5%B2%B3
http://www.wikidata.org/entity/Q31519118,白湯山,Point(144.07046 43.41121),916,,,https://ja.wikipedia.org/wiki/%E7%99%BD%E6%B9%AF%E5%B1%B1
http://www.wikidata.org/entity/Q31687068,富幕山,Point(137.58718 34.84958),563.49,,,https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B9%95%E5%B1%B1
http://www.wikidata.org/entity/Q31687172,戸倉山 (伊那市・駒ヶ根市),Point(138.051925 35.745139),1680.97,,,https://ja.wikipedia.org/wiki/%E6%88%B8%E5%80%89%E5%B1%B1_(%E4%BC%8A%E9%82%A3%E5%B8%82%E3%83%BB%E9%A7%92%E3%83%B6%E6%A0%B9%E5%B8%82)
http://www.wikidata.org/entity/Q31687172,戸倉山 (伊那市・駒ヶ根市),Point(138.0518 35.74491),1680.97,,,https://ja.wikipedia.org/wiki/%E6%88%B8%E5%80%89%E5%B1%B1_(%E4%BC%8A%E9%82%A3%E5%B8%82%E3%83%BB%E9%A7%92%E3%83%B6%E6%A0%B9%E5%B8%82)
http://www.wikidata.org/entity/Q31688451,タカンボウ山,Point(136.84884 36.36358),1195.6,,,https://ja.wikipedia.org/wiki/%E3%82%BF%E3%82%AB%E3%83%B3%E3%83%9C%E3%82%A6%E5%B1%B1
http://www.wikidata.org/entity/Q31692133,大箆柄岳,Point(130.818888888 31.485555555),1236.2,大箆柄岳,おおのがらだけ,https://ja.wikipedia.org/wiki/%E5%A4%A7%E7%AE%86%E6%9F%84%E5%B2%B3
http://www.wikidata.org/entity/Q31692405,大峯山,Point(132.21683 34.41582),1050,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B3%AF%E5%B1%B1_(%E5%BA%83%E5%B3%B6%E7%9C%8C)
http://www.wikidata.org/entity/Q31692726,負釣山,Point(137.609444444 36.871111111),,,,https://ja.wikipedia.org/wiki/%E8%B2%A0%E9%87%A3%E5%B1%B1
http://www.wikidata.org/entity/Q31692726,負釣山,Point(137.609166666 36.870833333),,,,https://ja.wikipedia.org/wiki/%E8%B2%A0%E9%87%A3%E5%B1%B1
http://www.wikidata.org/entity/Q31694183,鼓ヶ岳,Point(135.181194444 35.606472222),569,,,https://ja.wikipedia.org/wiki/%E9%BC%93%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31694183,鼓ヶ岳,Point(135.183333333 35.583333333),569,,,https://ja.wikipedia.org/wiki/%E9%BC%93%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31694327,中ノ尾根山,Point(138.0183 35.3),2296,,,https://ja.wikipedia.org/wiki/%E4%B8%AD%E3%83%8E%E5%B0%BE%E6%A0%B9%E5%B1%B1
http://www.wikidata.org/entity/Q31694420,名護岳,Point(128.009722222 26.585555555),345.2,名護岳,なごだけ,https://ja.wikipedia.org/wiki/%E5%90%8D%E8%AD%B7%E5%B2%B3
http://www.wikidata.org/entity/Q31694984,水無山,Point(137.010555555 36.298055555),1506,,,https://ja.wikipedia.org/wiki/%E6%B0%B4%E7%84%A1%E5%B1%B1_(%E5%AF%8C%E5%B1%B1%E7%9C%8C%E3%83%BB%E5%B2%90%E9%98%9C%E7%9C%8C)
http://www.wikidata.org/entity/Q31696028,摩耶山,Point(139.727777777 38.52),1020,,,https://ja.wikipedia.org/wiki/%E6%91%A9%E8%80%B6%E5%B1%B1_(%E5%B1%B1%E5%BD%A2%E7%9C%8C)
http://www.wikidata.org/entity/Q31696305,マルツンボリ山,Point(136.959 36.3877),1236.8,,,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AB%E3%83%84%E3%83%B3%E3%83%9C%E3%83%AA%E5%B1%B1
http://www.wikidata.org/entity/Q31697258,黒菱山,Point(137.63578 36.92763),1042,,,https://ja.wikipedia.org/wiki/%E9%BB%92%E8%8F%B1%E5%B1%B1
http://www.wikidata.org/entity/Q31699343,吉祥山,Point(137.478333333 34.857777777),382.48,,,https://ja.wikipedia.org/wiki/%E5%90%89%E7%A5%A5%E5%B1%B1
http://www.wikidata.org/entity/Q31699343,吉祥山,Point(137.4783 34.8575),382.48,,,https://ja.wikipedia.org/wiki/%E5%90%89%E7%A5%A5%E5%B1%B1
http://www.wikidata.org/entity/Q31699624,嘉津宇岳,Point(127.9349 26.631127777),452,,,https://ja.wikipedia.org/wiki/%E5%98%89%E6%B4%A5%E5%AE%87%E5%B2%B3
http://www.wikidata.org/entity/Q31700220,笠ヶ岳,Point(139.1529 36.8737),1852.1,,,https://ja.wikipedia.org/wiki/%E7%AC%A0%E3%83%B6%E5%B2%B3_(%E8%B0%B7%E5%B7%9D)
http://www.wikidata.org/entity/Q31700934,篭ノ登山,Point(138.447222222 36.419444444),2227.91,篭ノ登山,,https://ja.wikipedia.org/wiki/%E7%AF%AD%E3%83%8E%E7%99%BB%E5%B1%B1
http://www.wikidata.org/entity/Q31701375,陣馬形山,Point(137.983480555 35.674077777),1445.35,,,https://ja.wikipedia.org/wiki/%E9%99%A3%E9%A6%AC%E5%BD%A2%E5%B1%B1
http://www.wikidata.org/entity/Q31701539,伊湯岳,Point(128.2065 26.6911),446,,,https://ja.wikipedia.org/wiki/%E4%BC%8A%E6%B9%AF%E5%B2%B3
http://www.wikidata.org/entity/Q31702202,稲村ヶ岳,Point(135.92361111 34.2375),1726,,,https://ja.wikipedia.org/wiki/%E7%A8%B2%E6%9D%91%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31702202,稲村ヶ岳,Point(135.92371 34.23664),1726,,,https://ja.wikipedia.org/wiki/%E7%A8%B2%E6%9D%91%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31702310,池野河山,Point(134.0873 33.7176),1283.3,,,https://ja.wikipedia.org/wiki/%E6%B1%A0%E9%87%8E%E6%B2%B3%E5%B1%B1
http://www.wikidata.org/entity/Q31702828,宝立山,Point(137.167408333 37.426811111),471,,,https://ja.wikipedia.org/wiki/%E5%AE%9D%E7%AB%8B%E5%B1%B1
http://www.wikidata.org/entity/Q31705323,富士写ヶ岳,Point(136.36411 36.18874),942,,,https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%A3%AB%E5%86%99%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31705408,可愛岳,Point(131.656118 32.656212),728,,,https://ja.wikipedia.org/wiki/%E5%8F%AF%E6%84%9B%E5%B2%B3
http://www.wikidata.org/entity/Q31705408,可愛岳,Point(131.6423 32.6498),728,,,https://ja.wikipedia.org/wiki/%E5%8F%AF%E6%84%9B%E5%B2%B3
http://www.wikidata.org/entity/Q31705775,烏帽子岳,Point(131.05793 32.87422),,,,https://ja.wikipedia.org/wiki/%E7%83%8F%E5%B8%BD%E5%AD%90%E5%B2%B3_(%E7%86%8A%E6%9C%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q31705775,烏帽子岳,Point(131.058027777 32.873694444),,,,https://ja.wikipedia.org/wiki/%E7%83%8F%E5%B8%BD%E5%AD%90%E5%B2%B3_(%E7%86%8A%E6%9C%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q31707112,磯砂山,Point(135.038333 35.548333),661,,,https://ja.wikipedia.org/wiki/%E7%A3%AF%E7%A0%82%E5%B1%B1
http://www.wikidata.org/entity/Q31707112,磯砂山,Point(135.037777777 35.548333333),661,,,https://ja.wikipedia.org/wiki/%E7%A3%AF%E7%A0%82%E5%B1%B1
http://www.wikidata.org/entity/Q31707294,有明山,Point(129.265 34.2058),558.09,,,https://ja.wikipedia.org/wiki/%E6%9C%89%E6%98%8E%E5%B1%B1_(%E9%95%B7%E5%B4%8E%E7%9C%8C)
http://www.wikidata.org/entity/Q31707359,荒沢岳,Point(139.1483 37.1019),1969,,,https://ja.wikipedia.org/wiki/%E8%8D%92%E6%B2%A2%E5%B2%B3
http://www.wikidata.org/entity/Q31707359,荒沢岳,Point(139.148056 37.100278),1969,,,https://ja.wikipedia.org/wiki/%E8%8D%92%E6%B2%A2%E5%B2%B3
http://www.wikidata.org/entity/Q31707851,雨ヶ岳,Point(138.55914 35.43396),1771.55,,,https://ja.wikipedia.org/wiki/%E9%9B%A8%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31707851,雨ヶ岳,Point(138.558733333 35.434030555),1771.55,,,https://ja.wikipedia.org/wiki/%E9%9B%A8%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q31708583,近見山,Point(132.970805555 34.085194444),243.5,,,https://ja.wikipedia.org/wiki/%E8%BF%91%E8%A6%8B%E5%B1%B1
http://www.wikidata.org/entity/Q3174863,月山,Point(140.026944444 38.548888888),1984,月山,がっさん,https://ja.wikipedia.org/wiki/%E6%9C%88%E5%B1%B1
http://www.wikidata.org/entity/Q3174863,月山,Point(140.026944444 38.545555555),1984,月山,がっさん,https://ja.wikipedia.org/wiki/%E6%9C%88%E5%B1%B1
http://www.wikidata.org/entity/Q3276672,天城山,Point(139.001666666 34.862777777),1406,,,https://ja.wikipedia.org/wiki/%E5%A4%A9%E5%9F%8E%E5%B1%B1
http://www.wikidata.org/entity/Q3299347,フレ岳,Point(141.220833333 42.783055555),1046,,,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AC%E5%B2%B3
http://www.wikidata.org/entity/Q3321648,赤川浦岳,Point(131.29 32.7906),1232,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B7%9D%E6%B5%A6%E5%B2%B3
http://www.wikidata.org/entity/Q3321652,会津駒ヶ岳,Point(139.353888888 37.046944444),2113,,,https://ja.wikipedia.org/wiki/%E4%BC%9A%E6%B4%A5%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3321999,御座山,Point(138.60722222 36.03388889),2112,,,https://ja.wikipedia.org/wiki/%E5%BE%A1%E5%BA%A7%E5%B1%B1
http://www.wikidata.org/entity/Q3322191,湯殿山,Point(139.985 38.531111111),1504,湯殿山,ゆどのさん,https://ja.wikipedia.org/wiki/%E6%B9%AF%E6%AE%BF%E5%B1%B1_(%E5%B1%B1%E5%BD%A2%E7%9C%8C)
http://www.wikidata.org/entity/Q3390824,大枝山,Point(135.640555555 34.980277777),480,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%9E%9D%E5%B1%B1
http://www.wikidata.org/entity/Q3489488,ニペソツ山,Point(143.0325 43.4567),2013,,,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%83%9A%E3%82%BD%E3%83%84%E5%B1%B1
http://www.wikidata.org/entity/Q3514128,高千穂峰,Point(130.918888888 31.886388888),1573,,,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%8D%83%E7%A9%82%E5%B3%B0
http://www.wikidata.org/entity/Q3526214,函館山,Point(140.704444444 41.758888888),334,,,https://ja.wikipedia.org/wiki/%E5%87%BD%E9%A4%A8%E5%B1%B1
http://www.wikidata.org/entity/Q3548667,毛無山,Point(138.54388889 35.41583333),1964,,,https://ja.wikipedia.org/wiki/%E6%AF%9B%E7%84%A1%E5%B1%B1_(%E5%B1%B1%E6%A2%A8%E7%9C%8C%E3%83%BB%E9%9D%99%E5%B2%A1%E7%9C%8C)
http://www.wikidata.org/entity/Q3595684,聖岳,Point(138.13972222 35.42277778),3013,,,https://ja.wikipedia.org/wiki/%E8%81%96%E5%B2%B3
http://www.wikidata.org/entity/Q3661066,信天山,Point(123.68263889 25.92541667),105,,,https://ja.wikipedia.org/wiki/%E4%BF%A1%E5%A4%A9%E5%B1%B1
http://www.wikidata.org/entity/Q3694522,丹沢山,Point(139.16287 35.4743),1567,,,https://ja.wikipedia.org/wiki/%E4%B8%B9%E6%B2%A2%E5%B1%B1
http://www.wikidata.org/entity/Q3694522,丹沢山,Point(139.162777777 35.474166666),1567,,,https://ja.wikipedia.org/wiki/%E4%B8%B9%E6%B2%A2%E5%B1%B1
http://www.wikidata.org/entity/Q3695423,白馬岳,Point(137.758611111 36.758611111),2932,,,https://ja.wikipedia.org/wiki/%E7%99%BD%E9%A6%AC%E5%B2%B3
http://www.wikidata.org/entity/Q3695423,白馬岳,Point(137.75843 36.75855),2932,,,https://ja.wikipedia.org/wiki/%E7%99%BD%E9%A6%AC%E5%B2%B3
http://www.wikidata.org/entity/Q3695432,鳳凰山,Point(138.30444444 35.70166667),2840,,,https://ja.wikipedia.org/wiki/%E9%B3%B3%E5%87%B0%E5%B1%B1
http://www.wikidata.org/entity/Q3695438,平ヶ岳,Point(139.17083333 37.00194444),2141,,,https://ja.wikipedia.org/wiki/%E5%B9%B3%E3%83%B6%E5%B2%B3_(%E7%BE%A4%E9%A6%AC%E7%9C%8C%E3%83%BB%E6%96%B0%E6%BD%9F%E7%9C%8C)
http://www.wikidata.org/entity/Q3695441,光岳,Point(138.0858 35.3342),2591,,,https://ja.wikipedia.org/wiki/%E5%85%89%E5%B2%B3
http://www.wikidata.org/entity/Q3695441,光岳,Point(138.08388889 35.33805556),2591,,,https://ja.wikipedia.org/wiki/%E5%85%89%E5%B2%B3
http://www.wikidata.org/entity/Q3695444,塩見岳,Point(138.18305556 35.57388889),3047,,,https://ja.wikipedia.org/wiki/%E5%A1%A9%E8%A6%8B%E5%B2%B3
http://www.wikidata.org/entity/Q3695444,塩見岳,Point(138.18329 35.57301),3047,,,https://ja.wikipedia.org/wiki/%E5%A1%A9%E8%A6%8B%E5%B2%B3
http://www.wikidata.org/entity/Q3695451,火打山,Point(138.06805556 36.92277778),2462,,,https://ja.wikipedia.org/wiki/%E7%81%AB%E6%89%93%E5%B1%B1
http://www.wikidata.org/entity/Q3695451,火打山,Point(138.0672 36.92214),2462,,,https://ja.wikipedia.org/wiki/%E7%81%AB%E6%89%93%E5%B1%B1
http://www.wikidata.org/entity/Q3695461,笠ヶ岳,Point(137.61666667 36.31527778),2897,,,https://ja.wikipedia.org/wiki/%E7%AC%A0%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695461,笠ヶ岳,Point(137.55063 36.31568),2897,,,https://ja.wikipedia.org/wiki/%E7%AC%A0%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695488,薬師岳,Point(137.54472222 36.46888889),2926,,,https://ja.wikipedia.org/wiki/%E8%96%AC%E5%B8%AB%E5%B2%B3
http://www.wikidata.org/entity/Q3695488,薬師岳,Point(137.54471 36.46885),2926,,,https://ja.wikipedia.org/wiki/%E8%96%AC%E5%B8%AB%E5%B2%B3
http://www.wikidata.org/entity/Q3695490,仙丈ヶ岳,Point(138.183333333 35.72),3033,,,https://ja.wikipedia.org/wiki/%E4%BB%99%E4%B8%88%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695492,間ノ岳,Point(138.228333333 35.646111111),3189.13,間ノ岳,あいのだけ,https://ja.wikipedia.org/wiki/%E9%96%93%E3%83%8E%E5%B2%B3
http://www.wikidata.org/entity/Q3695494,農鳥岳,Point(138.236944444 35.621111111),3026,農鳥岳,のうとりだけ,https://ja.wikipedia.org/wiki/%E8%BE%B2%E9%B3%A5%E5%B2%B3
http://www.wikidata.org/entity/Q3695496,早池峰山,Point(141.488888888 39.558333333),1917,,,https://ja.wikipedia.org/wiki/%E6%97%A9%E6%B1%A0%E5%B3%B0%E5%B1%B1
http://www.wikidata.org/entity/Q3695496,早池峰山,Point(141.4883 39.5583),1917,,,https://ja.wikipedia.org/wiki/%E6%97%A9%E6%B1%A0%E5%B3%B0%E5%B1%B1
http://www.wikidata.org/entity/Q3695503,常念岳,Point(137.728611111 36.326388888),2857,,,https://ja.wikipedia.org/wiki/%E5%B8%B8%E5%BF%B5%E5%B2%B3
http://www.wikidata.org/entity/Q3695503,常念岳,Point(137.7275 36.32555556),2857,,,https://ja.wikipedia.org/wiki/%E5%B8%B8%E5%BF%B5%E5%B2%B3
http://www.wikidata.org/entity/Q3695507,甲斐駒ヶ岳,Point(138.236666666 35.757777777),2967,,,https://ja.wikipedia.org/wiki/%E7%94%B2%E6%96%90%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695507,甲斐駒ヶ岳,Point(138.2365 35.7578),2967,,,https://ja.wikipedia.org/wiki/%E7%94%B2%E6%96%90%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695513,赤石岳,Point(138.157222222 35.461111111),3120,赤石岳,あかいしだけ,https://ja.wikipedia.org/wiki/%E8%B5%A4%E7%9F%B3%E5%B2%B3
http://www.wikidata.org/entity/Q3695515,空木岳,Point(137.81694444 35.71888889),2864,,,https://ja.wikipedia.org/wiki/%E7%A9%BA%E6%9C%A8%E5%B2%B3
http://www.wikidata.org/entity/Q3695587,那須岳,Point(139.95 37.15),1917,,,https://ja.wikipedia.org/wiki/%E9%82%A3%E9%A0%88%E5%B2%B3
http://www.wikidata.org/entity/Q3695789,飯豊山,Point(139.70722222 37.85472222),2105,,,https://ja.wikipedia.org/wiki/%E9%A3%AF%E8%B1%8A%E5%B1%B1
http://www.wikidata.org/entity/Q3695791,木曽駒ヶ岳,Point(137.80417 35.78983),2956,,,https://ja.wikipedia.org/wiki/%E6%9C%A8%E6%9B%BD%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695791,木曽駒ヶ岳,Point(137.804444444 35.789444444),2956,,,https://ja.wikipedia.org/wiki/%E6%9C%A8%E6%9B%BD%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q3695986,祖母山,Point(131.346944444 32.828055555),1756,,,https://ja.wikipedia.org/wiki/%E7%A5%96%E6%AF%8D%E5%B1%B1
http://www.wikidata.org/entity/Q3695989,大峰山,Point(135.940555555 34.252777777),1719,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B3%B0%E5%B1%B1
http://www.wikidata.org/entity/Q3695995,剣山,Point(134.09416667 33.85361111),1955,剣山,つるぎさん,https://ja.wikipedia.org/wiki/%E5%89%A3%E5%B1%B1
http://www.wikidata.org/entity/Q38266938,前森高原,Point(140.55491667 38.79880556),,,,https://ja.wikipedia.org/wiki/%E5%89%8D%E6%A3%AE%E9%AB%98%E5%8E%9F
http://www.wikidata.org/entity/Q3826863,荒船山,Point(138.6367 36.2051),1423,,,https://ja.wikipedia.org/wiki/%E8%8D%92%E8%88%B9%E5%B1%B1
http://www.wikidata.org/entity/Q3826863,荒船山,Point(138.636944 36.203889),1423,,,https://ja.wikipedia.org/wiki/%E8%8D%92%E8%88%B9%E5%B1%B1
http://www.wikidata.org/entity/Q38276444,金草岳,Point(136.36 35.786944444),1227.09,,,https://ja.wikipedia.org/wiki/%E9%87%91%E8%8D%89%E5%B2%B3
http://www.wikidata.org/entity/Q38278253,水道山,,210,,,https://ja.wikipedia.org/wiki/%E6%B0%B4%E9%81%93%E5%B1%B1_(%E6%A1%90%E7%94%9F%E5%B8%82)
http://www.wikidata.org/entity/Q3862015,城山,Point(130.54972222 31.59722222),107,,,https://ja.wikipedia.org/wiki/%E5%9F%8E%E5%B1%B1_(%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E5%9F%8E%E5%B1%B1%E7%94%BA)
http://www.wikidata.org/entity/Q386518,大山,Point(139.231111111 35.440833333),1252,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B1%B1_(%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C)
http://www.wikidata.org/entity/Q386518,大山,Point(139.231666666 35.440555555),1252,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B1%B1_(%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C)
http://www.wikidata.org/entity/Q3891235,御巣鷹山,Point(138.688 36.0159),1639.38,,,https://ja.wikipedia.org/wiki/%E5%BE%A1%E5%B7%A3%E9%B7%B9%E5%B1%B1
http://www.wikidata.org/entity/Q3892307,高天原山,Point(138.688611111 35.991944444),1978.57,,,https://ja.wikipedia.org/wiki/%E9%AB%98%E5%A4%A9%E5%8E%9F%E5%B1%B1
http://www.wikidata.org/entity/Q3915982,赤岳,Point(138.37 35.97055556),2899,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B2%B3_(%E5%85%AB%E3%83%B6%E5%B2%B3%E5%B1%B1%E7%B3%BB)
http://www.wikidata.org/entity/Q410132,鞍馬山,Point(135.765 35.1167),584,鞍馬山,くらまやま,https://ja.wikipedia.org/wiki/%E9%9E%8D%E9%A6%AC%E5%B1%B1
http://www.wikidata.org/entity/Q419247,秋田駒ヶ岳,Point(140.803611111 39.760833333),1637.4,,,https://ja.wikipedia.org/wiki/%E7%A7%8B%E7%94%B0%E9%A7%92%E3%83%B6%E5%B2%B3
http://www.wikidata.org/entity/Q419255,秋田焼山,Point(140.756666666 39.964444444),1366,,,https://ja.wikipedia.org/wiki/%E7%A7%8B%E7%94%B0%E7%84%BC%E5%B1%B1
http://www.wikidata.org/entity/Q4202646,硫黄山,Point(145.161111111 44.133333333),1563,硫黄山,いおうざん,https://ja.wikipedia.org/wiki/%E7%9F%A5%E5%BA%8A%E7%A1%AB%E9%BB%84%E5%B1%B1
http://www.wikidata.org/entity/Q4202646,硫黄山,Point(145.165278 44.130833),1563,硫黄山,いおうざん,https://ja.wikipedia.org/wiki/%E7%9F%A5%E5%BA%8A%E7%A1%AB%E9%BB%84%E5%B1%B1
http://www.wikidata.org/entity/Q4202646,硫黄山,Point(145.161111111 44.133333333),1562,硫黄山,いおうざん,https://ja.wikipedia.org/wiki/%E7%9F%A5%E5%BA%8A%E7%A1%AB%E9%BB%84%E5%B1%B1
http://www.wikidata.org/entity/Q4202646,硫黄山,Point(145.165278 44.130833),1562,硫黄山,いおうざん,https://ja.wikipedia.org/wiki/%E7%9F%A5%E5%BA%8A%E7%A1%AB%E9%BB%84%E5%B1%B1
http://www.wikidata.org/entity/Q42314598,三峰山,Point(139.021666666 36.703888888),1123,,,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%B3%B0%E5%B1%B1_(%E7%BE%A4%E9%A6%AC%E7%9C%8C)
http://www.wikidata.org/entity/Q43110352,小室山,Point(139.130833333 34.939722222),321,,,https://ja.wikipedia.org/wiki/%E5%B0%8F%E5%AE%A4%E5%B1%B1
